sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample116	sample117	sample118	sample119	sample120	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample131	sample41	sample44	sample45	sample48	sample49	sample51	sample52	sample53	sample54	sample62	sample64	sample66	sample68	sample71	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample82	sample83	sample86	sample87	sample88	sample90	sample91	sample93	sample95	sample96	sample97
ENSG00000022355	1.119156918	1.036139986	0.807084469	-0.010492123	0.463772173	0.035787468	0.05716782	0.444934684	0.01525716	0.779587175	0.704725831	0.348628543	0.035727435	0.424253801	0.265401623	0.425186185	0.02476565	0.0113354	0.442840974	0.013517013	-0.000834529	0.444781975	0.389196398	1.960729425	0.03921889	1.10907383	0.039230544	0.263029014	0.222596297	-0.01604717	0.176075879	0.684361538	0.023108152	0.74416038	0.247506657	0.297882483	0.005053393	-0.015705853	0.494096273	-0.00656366	0.506010164	0.048486437	0.008404312	0.102892738	0.025140308	0.012550065	0.254965938	0.768837035	0.020337928	0.223071135	0.243731405	-0.002473829	0.428433231	0.251989477	0.260237706	0.255448829	0.445872873	0.023734457	0.017815521	0.280218844
ENSG00000022556	3.324450466	4.265716269	2.836435918	2.628088141	3.207339371	3.378888117	2.48358262	2.697103856	2.729576758	3.431260513	3.61205569	3.220601608	2.246787223	2.280075338	2.974210289	3.453504404	2.516926135	3.399509461	2.991122384	2.604987276	2.7715807	3.162458733	4.145092879	3.709657669	2.940293316	3.061633507	2.940343931	3.061801359	3.182951958	3.056277462	3.400819556	4.046719359	3.703245976	2.837849408	3.642495587	2.848975093	3.300606965	2.711185169	3.106597899	3.311391936	3.723826656	3.086898261	2.702249092	2.818157173	2.518281681	3.020026344	2.61660541	3.133594896	2.960856091	3.030038085	3.172682222	2.764871407	3.627857218	3.34740303	2.499795804	3.285887656	3.165029363	3.24147355	3.431979996	2.679959346
ENSG00000022567	5.865880516	4.977398236	6.135024638	5.611375422	5.762121194	5.492888612	4.991306794	5.99350256	5.342063248	4.876924835	5.518391198	5.154039507	4.944991222	4.897378103	5.260962374	5.105997144	5.814263412	5.342717184	5.334724288	5.255546077	5.844350809	5.292695259	5.953970535	6.214899452	5.835198537	5.759824493	6.629886632	5.585902376	4.717731713	5.24964976	5.114391862	6.377815574	5.55141448	5.019537068	5.191227128	7.163108873	5.351967778	5.134914852	5.786115437	4.911047126	5.55172023	4.980597338	5.25094497	5.484894089	4.883976257	5.64652778	6.012762247	5.926129833	5.714017133	4.984221023	5.662662092	4.692136825	4.534711518	5.520226527	5.488290808	5.376284051	6.337037871	5.533511133	5.050393169	4.673895213
ENSG00000022976	7.397507613	7.358261866	7.046500655	7.455318307	7.473038925	7.409831312	7.49100953	7.327325831	7.367346536	7.39658016	7.43002221	7.504764186	7.470074098	7.465049174	7.314094009	7.614792705	7.527044425	7.450475974	7.339107482	7.564059031	7.48650462	7.526950478	7.154605673	6.70340991	7.346593385	7.44749788	7.383371805	7.459972214	7.440804269	7.502456717	7.510846056	7.145364387	7.474423454	7.385509249	7.285969002	7.312261087	7.647944222	7.376063633	7.094100594	7.495454167	7.751111364	7.633379832	7.291131666	7.538049721	7.564112495	7.458378016	7.473050531	7.507547422	7.36175816	7.529243517	7.487364381	7.320848614	7.544571251	7.271136931	6.89938437	7.339311035	6.967241306	7.281071747	7.364818486	7.349155908
ENSG00000023041	8.12553029	8.354513858	8.213886352	8.049666551	8.243012666	8.356460649	8.168190495	8.393852056	8.251996514	8.261321014	8.273769563	8.488249229	8.323018975	8.407818934	8.277114996	8.507435917	8.189124638	8.290784965	8.335872831	8.369244859	8.182322116	8.505092903	8.456782425	8.398008218	8.3760995	8.252236319	8.365224141	8.461170588	8.323126782	8.405014982	8.453725373	8.380931761	8.331341965	8.221586133	8.363470913	8.328668632	8.216685382	8.317527638	8.471021843	8.422016024	8.114905759	8.413853461	8.34814545	8.290432836	8.358463065	8.14039281	8.112477227	8.320214804	8.340010132	8.381997704	8.35035682	8.466825787	8.345416203	8.254820905	8.402750024	8.391461363	8.259745587	8.190111591	8.473105753	8.175308146
ENSG00000023171	6.468822999	5.392281592	5.436097121	6.011274021	6.076310099	5.968579101	5.331304677	5.458613007	5.462092216	5.884755734	6.323569628	5.643527737	5.40994715	5.922260826	5.763293738	5.993953803	5.496214025	5.527784783	5.692804606	5.98490252	6.084476348	5.365703665	6.150610494	5.654867186	5.188991583	6.164746516	6.08993554	6.096148682	5.856031202	5.645448604	5.443956726	5.870723395	5.920701179	5.999252572	5.881020658	5.490793264	5.61186141	5.524926405	5.300369687	5.186895422	6.169894777	5.310440371	5.828068876	6.180852131	5.345896003	6.10507822	5.662865038	6.280243004	5.173869071	5.29876501	5.402484457	5.658723338	5.43085995	5.503860133	5.74220959	5.582924597	6.01900941	5.030391658	4.849282078	5.185247882
ENSG00000023191	8.478023989	8.40415191	8.453581703	9.283376199	8.341171309	8.958384177	8.777164172	8.43084809	8.749351822	8.624063048	8.572257032	8.393690413	8.825536666	8.210492498	8.53114377	8.618432051	8.987165334	8.865306236	8.465320138	8.890417751	8.856676977	8.633678075	8.274444811	7.42169551	8.923708734	8.738879376	9.007033839	8.28594923	8.025334615	8.596920963	7.980949074	8.56407432	9.086672884	8.506382621	8.516339196	9.279726854	8.865268268	8.441422978	8.721450798	8.992098409	8.979401042	8.951803484	9.044237226	8.821180637	8.650242457	8.561436091	9.167267597	8.378441295	8.859973352	8.426892025	8.505942623	8.369428312	7.951117823	8.526878805	7.894086147	8.63354604	8.359458875	9.022932391	8.847537138	8.529467161
ENSG00000023228	11.0532905	11.24428736	11.06728747	10.98363107	10.93721702	11.06198472	11.05267288	11.11645	11.21168704	11.2152917	11.06261736	10.98706132	11.1159618	11.21192751	10.93814721	11.02815288	10.72255542	11.17406471	11.19783186	11.10670927	11.12660519	11.11503312	11.19118596	11.06680076	11.093374	10.91646831	11.03493074	11.23856712	11.12436238	11.09161913	11.19407578	11.08486887	11.07308689	11.01528635	11.23906471	10.99687817	11.04710957	11.14058666	11.23734267	11.27178487	10.82627141	11.02554708	11.12500639	11.13743367	10.98048912	10.87838476	10.69791137	11.09813237	11.17020934	11.26166557	11.06774972	11.36678203	11.16943108	11.07035039	11.33067355	11.20753405	10.99033961	11.19776827	11.35759352	11.12157431
ENSG00000023287	10.49603349	10.54232128	10.94489833	10.58270566	10.546535	10.61740579	10.66721749	10.84261103	10.6711756	10.49855864	10.88161053	10.80453489	10.72416733	10.55335813	10.55567556	10.32296888	10.50388371	10.7249674	10.67663204	10.65703506	10.5314147	10.79987103	11.30536482	11.38818774	10.76785011	10.62384887	10.80783215	10.7968572	10.71681999	10.55797285	10.49862947	10.91217029	10.55841178	10.65975098	10.75987201	10.9369597	10.52501974	10.40180089	10.87259536	10.80674968	10.49881798	10.60317619	10.76918374	10.96619397	10.53805595	10.66953638	10.46025061	10.74217194	10.60556967	10.64796799	10.79915486	10.93366431	10.74325	10.53741565	11.09255313	10.61930577	10.85058688	10.67937279	10.9238686	10.63842421
ENSG00000023318	9.474746548	9.52358946	9.535967095	9.629885565	9.485618547	9.599132356	9.650560018	9.456298516	9.644122355	9.614758421	9.43935542	9.454940205	9.546643404	9.639265717	9.60849193	9.548197523	9.363487616	9.603662654	9.752908973	9.554144844	9.612676287	9.46599889	9.735255515	9.519272232	9.43516202	9.483325144	9.334774796	9.635783593	9.802750475	9.624205602	9.775168756	9.720565428	9.56919943	9.526878622	9.620468978	9.599717236	9.547755412	9.605246495	9.55239085	9.637063007	9.45230536	9.558967858	9.60789022	9.553094978	9.39732533	9.194250762	9.25938922	9.725155675	9.475198544	9.616091092	9.663922686	9.646246027	9.563996315	9.645144488	9.710744402	9.905167886	9.473932652	9.483606828	9.774659721	9.539480054
ENSG00000023330	10.9372811	10.68686481	11.76448145	11.52692969	12.26213758	10.81959789	11.34009248	12.2005857	11.92211692	10.68347717	11.80013897	12.10610662	12.24233984	11.30859938	11.46383573	10.80647005	12.09355758	11.6989175	12.00825521	10.96053405	10.95355666	12.00578337	11.44405638	11.45592833	11.79350456	11.82850706	11.55837593	11.16243093	11.64013645	11.78028772	10.85750746	11.10167961	11.61409683	10.74334898	12.32812458	11.04928599	11.56999972	11.26413542	11.64537041	11.4969891	12.28749578	11.72504195	12.39136941	12.51490534	11.38956733	11.64620941	11.96601939	11.16165552	10.93994332	11.02720614	11.43327244	11.1984537	10.77975576	11.28816819	12.28070254	11.07159852	11.49200653	12.39476463	11.52439804	11.25641998
ENSG00000023445	9.307216754	9.390321462	11.868716	8.965205901	9.349662533	8.526457095	9.728036568	10.19850159	9.119360917	8.593629236	10.18050605	10.00537243	8.613856639	9.08076327	9.198660278	8.764960162	9.247672901	8.579620416	9.365156584	9.525625514	9.138153143	9.954323677	11.54398013	11.94059322	10.22736796	9.816642941	11.02974373	8.209030607	8.86724162	8.956975904	8.327005494	11.49923812	9.478517119	8.70346603	9.479997319	11.23650972	9.135916783	9.015170108	11.32826989	8.983478483	8.801717424	9.974788009	9.372454028	10.79368797	8.621611639	9.393020156	10.60315022	9.535143591	9.629956169	8.361775767	9.420025233	9.594217407	8.332341168	9.694254734	11.16750537	8.42935277	10.04049517	10.65210973	9.866264209	9.097707737
ENSG00000023516	10.04847235	10.15639448	10.13016815	10.04133362	10.06919374	10.1502131	9.986678271	10.3376415	9.969615961	10.06334689	10.22067904	10.24074682	10.54643948	10.07652088	10.0466191	10.07244325	10.44841415	10.12401953	10.19447555	10.09847008	10.14346552	10.15397114	10.33933324	10.26787616	10.2888427	10.15338578	10.08656462	10.0867166	10.16109906	10.10254741	10.10669476	10.15291342	10.22270423	10.12595871	10.6908762	9.865420456	10.28731139	10.01685905	10.13898268	10.0380389	10.08855387	10.16957403	10.02679931	9.948775079	10.12203843	10.28088382	9.78081669	10.21178799	9.956188576	10.02562839	10.35457338	10.19914313	10.25687077	10.21032406	10.35338319	10.0702756	10.38939516	10.14969237	10.43836991	10.18728495
ENSG00000023572	5.749585475	6.221273985	5.689608356	6.000346974	5.840048765	6.452360845	5.813277831	6.933176903	6.28121475	5.92636006	6.210940891	5.596231279	6.464506893	6.189716216	5.843239561	5.912033759	6.03314392	6.412622774	6.235862693	5.963258581	6.411244668	5.85506652	6.84296108	6.452016167	6.174821705	6.60869772	6.79443688	6.243024662	6.193881419	6.273474681	6.185345907	6.817192251	6.022763733	5.999264128	6.820716616	6.571564585	6.203991551	5.968839142	6.544705327	6.465701485	5.969978625	5.896774547	6.04298162	6.244046819	5.814149196	5.940505793	6.181685298	6.124794078	6.247223852	6.220247991	6.280890174	6.267851202	6.177645363	6.111603541	6.627050459	6.556135147	6.464805612	6.398441271	6.454295479	5.778155354
ENSG00000023608	6.093559172	5.80097955	6.029201471	5.498992534	5.8423011	5.341969488	5.885112429	5.732406311	5.445809118	5.700739231	5.574276591	5.714851689	5.449485879	5.71813645	5.981467793	4.968406097	5.910978584	5.375448068	5.478302282	5.772346931	5.557103689	5.566079876	5.746728142	5.259843137	5.662013972	4.940127013	5.471227776	5.715832036	5.726234018	5.304470047	5.702445627	5.371230328	5.320095901	5.453637	5.050964026	5.672991554	5.073809797	5.659054551	5.167218243	6.240148016	5.628951195	5.721542619	5.309460163	5.131091963	5.506164584	5.657975904	5.430587184	5.508550608	5.627931227	5.573088515	5.812462137	5.739885776	5.535450606	5.57222732	6.090323223	5.500788051	5.487540818	5.269227129	5.571082345	5.237480087
ENSG00000023697	9.017896768	9.323207658	9.05829236	9.088542184	9.117124766	9.223947863	9.049866927	9.209179949	9.201775595	9.332685754	8.963432054	9.419216935	9.172516734	9.386431877	9.169974643	9.154210695	8.997634827	9.322030123	9.253669944	9.379696221	9.239039972	9.177730904	9.247229861	9.011703464	9.116299563	9.079428244	9.073163916	9.367959094	9.180430575	9.158005923	9.432720343	9.014963321	9.106553017	9.109078005	9.217012429	8.936848636	9.133072847	8.973734985	9.440404757	9.309859098	9.054661781	9.245272706	9.249493639	9.102940335	9.260386683	9.088846784	9.119076619	9.123363318	9.130252129	9.352291003	9.123851709	9.488326384	9.409733046	9.138770131	9.176262341	9.3959932	9.007327768	9.069220338	9.545704496	9.32970991
ENSG00000023734	9.101512644	9.192286346	9.041219328	8.976905344	8.917650587	9.025405791	8.794306635	9.178616341	8.911283507	9.016239788	9.113453199	8.81723547	8.911802285	9.16586094	9.075869264	8.966407364	8.788089065	9.16884407	9.130567091	8.96278171	8.896664941	8.803690036	9.277039669	9.185177996	8.930268109	8.834583344	9.193257511	9.045007769	8.956686453	8.917727752	9.088184913	9.220858926	8.813184214	8.916085323	9.240285289	9.134044374	8.934656621	9.120579782	9.365233046	9.032581407	8.829306599	8.716834618	9.070196165	9.081846781	8.785310173	8.745313246	8.885991212	9.150823122	8.889813932	9.1447803	9.052882198	9.124319105	8.850358564	8.857190661	9.217704351	8.950612535	9.083308496	9.244308928	9.07284586	8.962211685
ENSG00000023839	12.4712078	12.55228881	12.88581047	12.59222399	12.65680223	12.81666321	12.55885577	13.35353231	12.67860736	12.69361911	13.25747151	12.95225303	12.90346113	12.68536314	12.75537948	12.56843702	12.66714407	12.34221226	12.26933904	12.55456287	12.50104858	12.61414418	13.05260688	13.69094413	13.25993335	12.63900487	13.43987957	12.60749925	12.97356411	12.72095099	12.46877468	13.22292885	12.87298242	13.10837973	13.07156003	13.25410067	12.80721469	12.59599869	13.12388466	12.62310207	12.58910171	13.07701694	12.5212536	12.9239725	13.10236111	12.99357912	13.02768124	12.26079563	12.65075562	12.53152261	13.02789846	12.78333023	12.85157564	12.73887979	12.71280324	12.50657151	12.78416576	13.30452537	12.79399524	12.56798178
ENSG00000023892	5.828435793	5.264235054	5.260155307	5.269398726	5.432353185	4.938040037	5.331501962	5.416900373	5.075531315	5.123942534	5.576536297	4.742407972	5.07413768	5.151942955	5.312015282	5.104897064	5.1022483	4.994091083	5.022169459	5.516176146	5.305391001	5.213366239	5.118203434	5.647231887	5.12724159	5.326985489	5.821079578	4.893877386	4.98890676	5.298512396	5.416922456	5.257573054	5.17872621	5.495013632	5.241228725	5.836762937	4.834698953	5.259598447	5.202083126	4.893766786	5.702923821	4.975244279	5.006857253	5.238877279	4.691212648	4.875680565	5.474549041	5.315334323	5.518140105	5.305767237	4.981990861	4.825800361	4.893544336	5.233836986	4.814165684	4.995535307	5.691516003	5.035199053	4.937652766	5.025269918
ENSG00000023902	7.198013619	6.841537941	7.299768673	6.912214215	7.21370536	6.61936667	7.366428523	7.075326657	7.022247214	6.498266398	7.192521911	6.42209885	6.54055744	6.660089259	7.083063615	6.866518815	7.068211232	6.722166801	6.99421159	6.920620591	6.777609583	6.929267332	7.211568392	7.416454393	7.035757481	7.268380443	7.444704644	6.894407353	6.622547501	6.942675256	6.696520647	7.547637715	6.588212515	6.933195725	6.999237913	7.636487901	7.131975333	6.374715495	7.300185384	6.440901712	7.489150374	6.900562006	7.419922726	7.209160466	7.029657449	7.166918669	7.193208186	6.889918201	7.006648988	6.815881972	7.293566427	6.999605711	6.985435432	7.087292151	7.263226064	6.889770958	7.457029149	6.810940127	6.658257938	6.379994315
ENSG00000023909	9.546733781	9.880122584	10.7015203	9.583459374	10.27170389	9.906858209	9.73439435	11.1766071	10.09428047	9.626893314	10.52248951	9.934157045	9.852849748	9.750068203	9.987034621	9.5436656	10.04389712	9.845457877	9.694151842	9.85365514	9.895790854	10.11777784	11.03009456	11.18231799	10.65258307	10.1406966	10.75659234	9.984677084	9.969166875	10.04501728	9.696958526	11.04158319	10.12063017	9.901405844	10.92020782	10.63954978	10.20796358	9.58712062	10.66544123	9.98207561	9.893300849	9.959780778	9.879845262	10.49282085	10.28159675	10.28490214	10.15949981	9.77789358	9.62479663	9.71613748	10.56713696	10.0567604	10.05007885	10.03382991	10.85181843	9.774313063	10.26816022	11.27551227	10.25079523	9.914141184
ENSG00000024048	10.85211288	10.9493091	11.19057484	10.86651792	10.85979115	11.08737255	10.89421987	10.90763607	10.97727782	10.92910438	10.82347619	11.29461956	11.05892046	11.08601753	10.9977969	10.78984445	10.89876512	10.88864652	10.9843924	11.11095797	10.85598087	11.06145936	10.99764052	11.04175152	10.95939714	10.85372134	10.78619979	11.08035728	11.16529384	10.92457131	10.96455173	10.92570837	10.9476182	11.01708017	10.86915006	10.82710435	10.93290823	10.90555644	11.02326385	11.00087014	10.78747619	11.08409691	10.85721556	10.90606715	10.96690784	11.15255876	10.75406989	10.95064553	11.00054623	11.04769233	10.95714706	11.20245195	11.121945	11.05444894	11.12715854	10.96360332	11.02478822	10.83572745	11.09133103	10.98973236
ENSG00000024422	5.689027756	4.843976792	5.568292526	5.560016621	5.518115933	4.826266654	5.618876135	5.281406957	5.281073747	5.193187903	5.143437165	5.307276978	5.456708565	5.093324237	4.872634981	5.378495695	6.448839931	4.875607068	5.006553389	5.599004464	4.905616049	5.539565499	5.698381814	4.955888998	5.503076047	6.506850184	5.550473166	4.970131161	4.852023563	6.078567	4.883698486	5.27389407	5.600002753	5.483690047	5.039232236	5.79660745	5.602401522	5.362823818	5.217299611	4.552146768	5.731890002	5.321153098	6.072707879	5.654149204	5.652649568	5.239349266	5.779292361	5.501517139	5.7341684	4.479041193	5.294045549	4.987192382	4.934401725	5.419739615	5.204049558	5.157449201	5.562180082	5.253820903	5.075056465	4.725041503
ENSG00000024862	8.076271807	8.091469983	8.238563135	8.046855098	7.927642459	8.455787775	8.168697311	8.08161828	8.274789462	8.228652069	7.932350719	8.114266973	7.955161542	8.33446978	8.177389259	7.90496949	7.726228719	8.145683972	8.071056213	8.13453023	8.395088532	8.183847233	8.073565463	7.845708414	8.237876464	8.060592172	7.938527441	8.178342933	8.167051272	7.926210107	8.195007426	7.902693823	8.027251708	8.127457503	8.046633309	8.008693918	7.910006091	7.957510502	7.898263489	8.001007786	7.853541185	8.321353106	8.115703104	7.836048752	8.032075329	8.253574721	8.050689418	8.146844119	8.285260429	8.17547405	8.194751794	8.470301014	8.299671346	8.02175891	8.213693531	8.138139723	8.149526251	7.795229504	8.349759409	8.222957151
ENSG00000025039	7.04947655	7.359549313	7.368843655	7.31117664	7.36153054	7.049736713	7.135484329	7.181975339	7.494385107	7.253542273	7.714446443	7.394106875	7.376166096	7.367801095	7.437349249	7.730362926	7.209757486	6.980545842	7.29948739	7.202195754	7.321469712	7.456988062	7.586305193	7.757178979	7.537564456	6.940966177	7.227433655	6.950438139	7.439436703	7.734464044	7.401052112	7.298672529	6.811573387	7.006324838	7.419960479	6.814310976	7.523165728	6.982365142	7.152860668	7.109021148	7.263417454	7.650016429	7.035342218	6.881514822	7.219680465	6.873230952	7.316831603	6.863295312	7.447401819	7.081312014	6.950226859	7.310971728	7.313006505	7.317094836	7.37783312	7.299190729	7.219029408	7.588985007	7.237041327	6.864026031
